layer,rank,feature_idx,direction,correct_mean_act,incorrect_mean_act,correct_freq,incorrect_freq,freq_diff,mean_diff,effect_size,p_value
1,17,14397,confidence,0.08344893274179833,0.036547124607001255,0.05118191161356629,0.022263450834879406,-0.028918460778686886,-0.04690180813479708,-0.15183986443714423,2.90756692514552e-08
1,18,75,confidence,0.15676283326692964,0.09154703632577674,0.08900308324768756,0.05148423005565863,-0.03751885319202893,-0.0652157969411529,-0.14285511192940584,6.358821857477502e-08
1,19,497,confidence,0.052094566074696744,0.0204170729985706,0.03494347379239465,0.013914656771799629,-0.021028817020595024,-0.03167749307612615,-0.1384746163695992,9.239578696013916e-07
1,20,341,confidence,0.14509949056854718,0.09099378391188018,0.0881808838643371,0.05612244897959184,-0.03205843488474527,-0.054105706656667,-0.12692698123408083,3.4562103520115835e-06
1,21,4350,uncertainty,3.8707429362470545,3.8951191661088056,1.0,1.0,0.0,0.024376229861751142,0.10845370473774538,2.0027359482860344e-06
1,22,14012,confidence,0.056515806478439595,0.030406569505666756,0.035149023638232274,0.01855287569573284,-0.016596147942499435,-0.02610923697277284,-0.09969505008655147,0.00018646718643664496
1,23,6276,confidence,7.470006622439911,7.440088125681833,1.0,1.0,0.0,-0.029918496758077673,-0.09234531354847174,5.169349377803201e-05
1,24,12970,uncertainty,0.013720211806302203,0.02991953387110043,0.008838643371017472,0.01948051948051948,0.010641876109502008,0.016199322064798224,0.08891350570755645,0.00017212080072158073
1,25,2947,uncertainty,4.374602491441513,4.445707635003693,1.0,1.0,0.0,0.07110514356218012,0.0860526415577684,0.06171056584566105
1,26,3285,confidence,0.04197432659145249,0.023413351493332957,0.027543679342240494,0.015306122448979591,-0.012237556893260903,-0.018560975098119534,-0.08401617459146137,0.0019441883017529374
1,27,6879,uncertainty,0.06387795823696094,0.0919352048845592,0.040698869475847894,0.0575139146567718,0.01681504518092391,0.02805724664759826,0.08161735620574626,0.0015559727615878564
1,28,6995,confidence,0.08691737370035264,0.05492873735905578,0.03905447070914697,0.026437847866419294,-0.012616622842727677,-0.03198863634129686,-0.07997306453760919,0.007183926037932498
1,29,3224,confidence,0.07152420923129138,0.04478736169263029,0.03535457348406989,0.022727272727272728,-0.01262730075679716,-0.02673684753866109,-0.07803037177294639,0.004964124283216867
1,30,9797,confidence,11.802658270025303,11.786638826961198,1.0,1.0,0.0,-0.01601944306410452,-0.07717265696919041,4.971522078018355e-05
1,31,11600,uncertainty,0.0473581943335538,0.06997416534760002,0.02816032887975334,0.041743970315398886,0.013583641435645544,0.02261597101404622,0.07277210199306303,0.003039767633613824
1,32,13212,uncertainty,0.016228906321746103,0.03006986939177221,0.009044193216855087,0.017625231910946195,0.008581038694091108,0.013840963070026108,0.0685337011042092,0.002103296860008688
1,33,10701,uncertainty,0.013355774110047201,0.024970161339789906,0.008633093525179856,0.016233766233766232,0.007600672708586376,0.011614387229742704,0.06800182387855302,0.004826050605164167
1,34,7986,uncertainty,5.953983080668905,5.98321321899683,1.0,1.0,0.0,0.029230138327924315,0.06678191918864872,0.3118164349156213
1,35,11760,confidence,18.847635215453476,18.818174332988505,1.0,1.0,0.0,-0.029460882464970695,-0.055298076462226606,0.007447819138439491
1,36,11931,uncertainty,7.5560928793629785,7.591899904337796,1.0,1.0,0.0,0.035807024974817914,0.04515285763763741,0.009891522413412904
1,37,5654,confidence,2.2140050516589205,2.204969609602042,0.9977389516957862,0.9930426716141002,-0.004696280081685988,-0.009035442056878562,-0.03738444829645854,0.6453900340948459
1,38,12998,uncertainty,0.02071146592574399,0.028407948357718333,0.010277492291880781,0.01437847866419295,0.00410098637231217,0.007696482431974343,0.03407072068023463,0.13811468964659962
1,39,5267,uncertainty,0.03679099705334435,0.04450966144094662,0.019321685508735868,0.02504638218923933,0.005724696680503464,0.00771866438760227,0.028107223090380853,0.13130088833049325
1,40,13228,confidence,0.020766951148336005,0.017933974350095902,0.013977389516957862,0.012059369202226345,-0.0019180203147315163,-0.0028329767982401034,-0.016808827290301257,0.5221736350592432
1,41,1763,confidence,4.462262924013991,4.456443449008885,1.0,1.0,0.0,-0.005819475005105268,-0.011602823341275423,0.14405237998630563
1,42,16174,confidence,0.02210175478936222,0.02006552557777164,0.012538540596094553,0.011595547309833023,-0.0009429932862615297,-0.002036229211590579,-0.010612187837424535,0.7362505444712995
1,43,14221,uncertainty,1.4796848138826846,1.4827499344309096,0.8970195272353546,0.897495361781076,0.0004758345457214208,0.003065120548225053,0.006002758903392841,0.4585680822259681
2,0,9359,uncertainty,0.6155129538043063,1.0540376238124047,0.27975334018499487,0.4939703153988868,0.21421697521389194,0.43852467000809847,0.4108081663589446,2.7226323567474188e-58
2,1,5875,uncertainty,0.07271413567867456,0.2977961812700544,0.0394655704008222,0.15862708719851576,0.11916151679769356,0.22508204559137984,0.4095429533791982,2.4905737416466173e-68
2,2,4409,confidence,1.3536818400193829,1.054794091904097,0.759917780061665,0.5941558441558441,-0.1657619359058209,-0.29888774811528585,-0.3628169706144035,1.350009385917382e-33
2,3,7027,confidence,7.138975767192468,7.0367510473573365,1.0,1.0,0.0,-0.1022247198351316,-0.3312714554149053,2.3816932974998056e-31
2,4,11390,confidence,2.156032224965855,2.103972800863917,1.0,1.0,0.0,-0.05205942410193787,-0.32854061806474144,6.757898816040266e-31
2,5,15334,confidence,3.1355028937556395,2.653567479581249,0.8384378211716341,0.7880333951762524,-0.05040442599538175,-0.48193541417439034,-0.30859786670884665,2.194493391539839e-50
2,6,15246,uncertainty,32.857428080449985,32.982091227798605,1.0,1.0,0.0,0.12466314734862038,0.30662579811184076,2.8850778585639452e-30
2,7,2811,uncertainty,2.224932149943933,2.457549245437134,0.9282631038026722,0.9568645640074211,0.028601460204748963,0.23261709549320075,0.2804682788029696,1.355330803860466e-24
2,8,8874,confidence,0.6998898684549675,0.469950608950599,0.3710174717368962,0.25788497217068646,-0.11313249956620974,-0.2299392595043685,-0.2640935738564783,7.373996764457342e-23
2,9,16221,confidence,1.6876642905428378,1.3835402481631136,0.703186022610483,0.615491651205937,-0.08769437140454606,-0.30412404237972424,-0.2524107569165969,4.248896538789879e-31
2,10,11760,confidence,21.270986711084536,21.12665774693958,1.0,1.0,0.0,-0.14432896414495744,-0.2323302235170022,4.76320211694023e-16
2,11,3382,uncertainty,0.7730974007730984,0.9539554685298941,0.4316546762589928,0.5347866419294991,0.10313196567050631,0.1808580677567957,0.2019046227212252,9.637969107631131e-14
2,12,1738,uncertainty,1.0148172632395793,1.1920862894553643,0.5697841726618705,0.6530612244897959,0.08327705182792533,0.177269026215785,0.2003415479801942,6.976697144093784e-23
2,13,1264,uncertainty,0.2310046269004171,0.3516096284747787,0.134224049331963,0.1971243042671614,0.06290025493519841,0.12060500157436163,0.18423516885418104,2.3388408642582883e-13
2,14,8516,uncertainty,0.03275561484624034,0.08873505107989338,0.01891058581706064,0.050556586270871985,0.03164600045381134,0.05597943623365304,0.17486623087862915,2.0201052471440207e-13
2,15,9560,confidence,2.9099535170708997,2.8702839051195332,1.0,1.0,0.0,-0.039669611951366424,-0.16770281293845832,3.6846775394283154e-10
2,16,10088,uncertainty,0.022346417680918742,0.0764066016298057,0.010894141829393628,0.03525046382189239,0.024356321992498764,0.05406018394888695,0.1666476035002481,2.1718356961898495e-12
2,17,4940,confidence,2.0190258593132904,1.9851166631383665,0.9954779033915725,0.9930426716141002,-0.002435231777472291,-0.03390919617492383,-0.15913710619876476,3.673065487333948e-15
2,18,15088,confidence,0.1355987244250228,0.0734166039053717,0.07564234326824255,0.040352504638218926,-0.03528983863002363,-0.06218212051965109,-0.14718619770762612,3.918942413980782e-08
2,19,14167,uncertainty,7.167499736303661,7.239836902476861,1.0,1.0,0.0,0.07233716617319974,0.14682141072429766,2.1640723663252108e-07
2,20,4000,confidence,0.31170116524534625,0.2206716529734723,0.17821171634121274,0.12755102040816327,-0.05066069593304948,-0.09102951227187395,-0.14464263174851094,6.295543483415426e-08
2,21,9055,uncertainty,0.5309567585265894,0.657036216338623,0.2795477903391572,0.36131725417439703,0.08176946383523981,0.12607945781203356,0.1446249363204383,1.4730662528633969e-06
2,22,13786,uncertainty,0.32729243541180414,0.4601500201313748,0.1381294964028777,0.18506493506493507,0.04693543866205738,0.13285758471957065,0.1427993258437832,1.2354157679942843e-07
2,23,13840,uncertainty,0.02137860264341976,0.06134465204099114,0.011305241521068859,0.03200371057513915,0.02069846905407029,0.03996604939757138,0.14209078159336277,1.2474245334077136e-09
2,24,1697,uncertainty,0.17116818055587094,0.24810896147602343,0.0986639260020555,0.14100185528756956,0.04233792928551407,0.0769407809201525,0.13551838495191468,5.110422312391398e-08
2,25,1072,confidence,1.656108683304821,1.545864852107301,0.8205549845837615,0.7699443413729128,-0.05061064321084874,-0.11024383119752001,-0.1319432305661543,2.804185971453112e-05
2,26,11395,uncertainty,0.06046437560470597,0.0943313225523218,0.03535457348406989,0.05612244897959184,0.020767875495521948,0.03386694694761583,0.09557402242997204,7.103387356659052e-05
2,27,7974,uncertainty,0.01658330551766908,0.036665848046817676,0.008838643371017472,0.020871985157699443,0.01203334178668197,0.020082542529148595,0.09175454834296808,3.201525187739268e-05
2,28,610,confidence,0.07107842669335078,0.03994631441050867,0.03247687564234327,0.01855287569573284,-0.013923999946610432,-0.031132112282842107,-0.08821982059112315,0.0011155569959535217
2,29,9298,confidence,2.644644653931919,2.6218166216406176,1.0,1.0,0.0,-0.02282803229130126,-0.0871661700496736,1.736396291305944e-05
2,30,14692,uncertainty,0.007604550139141965,0.021470129379314924,0.004316546762589928,0.012059369202226345,0.0077428224396364174,0.013865579240172959,0.08566893279951007,0.00024374440750421904
2,31,3892,uncertainty,0.009067988175159858,0.02425817467949607,0.0051387461459403904,0.012059369202226345,0.006920623056285955,0.015190186504336213,0.08310030222488583,0.0015789924842755292
2,32,16201,uncertainty,8.579444177986295,8.626763298250527,1.0,1.0,0.0,0.04731912026423224,0.07603677404366246,2.5445070187868614e-05
2,33,15738,confidence,0.02747009616471513,0.01352784828263886,0.01644398766700925,0.007884972170686457,-0.008559015496322793,-0.01394224788207627,-0.07529337395013598,0.004702986527468755
2,34,24,confidence,3.2255756831977744,3.21213977367847,1.0,1.0,0.0,-0.013435909519304623,-0.07022939922656664,0.019826031833925017
2,35,5667,confidence,4.014840697678608,3.9725175336805036,1.0,1.0,0.0,-0.042323163998104096,-0.06957657234357907,0.001175121891062508
2,36,13466,uncertainty,0.02764827678284444,0.041319122451576984,0.017060637204522097,0.025510204081632654,0.008449566877110556,0.013670845668732542,0.058372125780838495,0.018890788678473252
2,37,5603,confidence,13.373710699757716,13.352164372000049,1.0,1.0,0.0,-0.021546327757667072,-0.05814888721651953,0.006383400052559167
2,38,15487,confidence,0.022659944728369092,0.012733381621691645,0.011921891058581706,0.006493506493506494,-0.005428384565075212,-0.009926563106677447,-0.05338243857243327,0.037668770616003204
2,39,4480,uncertainty,0.03936967820327304,0.053827330774190475,0.0197327852004111,0.02736549165120594,0.0076327064507948385,0.014457652570917433,0.04722668637760329,0.045427879944483315
2,40,372,uncertainty,1.5722603703329276,1.5920746096985239,0.8937307297019528,0.9095547309833024,0.015824001281349642,0.01981423936559623,0.03713839410573967,0.1803768595093126
2,41,3992,confidence,0.096890045118969,0.08436724272641269,0.06022610483042138,0.05241187384044527,-0.007814230989976113,-0.012522802392556306,-0.033744317411634264,0.19380995408911428
2,42,6434,confidence,1.3400255697236645,1.3196086315697333,0.7105858170606372,0.6915584415584416,-0.019027375502195576,-0.020416938153931197,-0.022756654353437385,0.30792606776351206
2,43,3749,uncertainty,0.022198852409684278,0.02561734978918242,0.014388489208633094,0.016233766233766232,0.001845277025133138,0.0034184973794981408,0.0177908965113293,0.547546786225523
2,44,12992,confidence,2.952785827297591,2.947344588990114,1.0,1.0,0.0,-0.00544123830747667,-0.014743439630230327,0.15024991597452117
2,45,1495,confidence,1.519601730477038,1.5094295567063984,0.8008221993833504,0.7699443413729128,-0.03087785801043763,-0.010172173770639503,-0.012395043766103895,2.864778530565752e-05
2,46,11925,confidence,14.11402080865215,14.106988594571822,1.0,1.0,0.0,-0.0070322140803273925,-0.011869586300314462,0.32844948929827
2,47,13094,uncertainty,0.033598732286710044,0.036013793635677985,0.017266187050359712,0.019016697588126158,0.0017505105377664462,0.002415061348967941,0.009289315870937355,0.6133725895605691
2,48,14091,confidence,0.34423684686698014,0.33877658578593123,0.20082219938335047,0.19990723562152132,-0.0009149637618291462,-0.005460261081048912,-0.007960341355631177,0.7367389317854042
2,49,3786,uncertainty,0.01523785537217896,0.016251417889444637,0.00945529290853032,0.01020408163265306,0.0007487887241227412,0.0010135625172656773,0.0064048956303128695,0.7709246126041154
3,0,4205,confidence,1.8293401543430041,1.3577482807061225,0.8211716341212744,0.6753246753246753,-0.14584695879659904,-0.4715918736368816,-0.4833587567994293,5.264486267935817e-94
3,1,15050,uncertainty,29.6748230372524,29.840487637634844,1.0,1.0,0.0,0.16566460038244557,0.38555223496344,1.4627758085093866e-54
3,2,14256,uncertainty,2.8001521494503745,3.293945056332728,0.891469681397739,0.9346011131725418,0.04313143177480283,0.49379290688235367,0.34464141235194834,3.5559816032710445e-50
3,3,16221,confidence,5.162152757968099,4.8145574017225705,1.0,1.0,0.0,-0.3475953562455283,-0.33494961772823795,2.013268871428336e-43
3,4,1459,uncertainty,0.1790067241468753,0.3663511250810853,0.11551901336073998,0.23794063079777367,0.12242161743703368,0.18734440093421,0.32214014758179343,2.0204500250174557e-38
3,5,5514,confidence,4.26611420179565,3.640066027862464,0.8705035971223022,0.8302411873840445,-0.040262409738257676,-0.6260481739331865,-0.3201966077890172,1.184303471772017e-54
3,6,4395,confidence,0.9478862991313405,0.6773309628021297,0.5079136690647482,0.3682745825602968,-0.1396390865044514,-0.2705553363292108,-0.2931791065538998,3.597348761189721e-29
3,7,14959,uncertainty,0.5235114726843839,0.7659694227305326,0.2974306269270298,0.43042671614100186,0.13299608921397205,0.24245795004614867,0.2861879401765489,8.708111817328922e-32
3,8,195,confidence,0.4909797122030072,0.28977312305199193,0.2896197327852004,0.17207792207792208,-0.11754181070727834,-0.20120658915101525,-0.283230678447463,1.946072454916217e-25
3,9,13276,uncertainty,0.15582564697971324,0.3158644007619104,0.09373072970195272,0.19109461966604824,0.09736388996409552,0.16003875378219717,0.2784397703447542,1.341929455140689e-29
3,10,4808,uncertainty,0.12412647818734933,0.2660776587939218,0.07255909558067831,0.15769944341372913,0.08514034783305081,0.14195118060657247,0.2642019502666639,2.140118680785893e-27
3,11,1843,uncertainty,2.692841260896312,2.9794971136746025,0.931551901336074,0.9577922077922078,0.026240306456133733,0.2866558527782903,0.2278899688374824,4.839135014356199e-18
3,12,683,confidence,0.5258996846129446,0.354338540382863,0.3035971223021583,0.20222634508348794,-0.10137077721867035,-0.17156114423008156,-0.2263974826624407,5.927725661378181e-17
3,13,6369,uncertainty,0.12948410339492689,0.2402979002259879,0.07954779033915725,0.1456400742115028,0.06609228387234554,0.11081379683106102,0.214134766226352,5.158262890810975e-18
3,14,12754,uncertainty,3.4414879711656874,3.486789881408989,1.0,1.0,0.0,0.045301910243301435,0.20399941194751794,5.236396202766316e-15
3,15,15152,confidence,3.611373310981037,3.5676585716750053,1.0,1.0,0.0,-0.043714739306031536,-0.18962814353629528,3.989362194515718e-07
3,16,8330,uncertainty,2.2124332508104803,2.349693941052637,0.9253854059609455,0.9526901669758813,0.02730476101493573,0.1372606902421567,0.17853630523310468,4.195367196832173e-08
3,17,10579,uncertainty,12.823623488250764,12.9407539686157,1.0,1.0,0.0,0.11713048036493667,0.17195128982690935,4.150507235704441e-10
3,18,1528,uncertainty,0.31663173688278906,0.42893697235712536,0.18602261048304214,0.24443413729128013,0.058411526808237996,0.1123052354743363,0.15543157530810336,2.1654139405566301e-07
3,19,1643,uncertainty,1.6385545479185413,1.7033520636178126,0.9286742034943474,0.9568645640074211,0.028190360513073776,0.06479751569927128,0.15166786770012614,1.136861709869882e-08
3,20,10576,uncertainty,6.4767380155737815,6.545962222210773,1.0,1.0,0.0,0.06922420663699125,0.14852454710565385,2.378022672929232e-12
3,21,13407,uncertainty,0.04274862785378561,0.09709658737748807,0.022404933196300103,0.048701298701298704,0.0262963655049986,0.05434795952370246,0.14690486321896432,2.8396667403704995e-09
3,22,4624,uncertainty,3.9902320388409733,4.037395774544059,1.0,1.0,0.0,0.04716373570308585,0.1461532196605391,6.617949216371832e-07
3,23,14909,uncertainty,2.388426786581512,2.4173412906880283,1.0,1.0,0.0,0.028914504106516414,0.13857511141702744,4.055024393357204e-09
3,24,8966,confidence,4.563102627535641,4.497109889873547,1.0,1.0,0.0,-0.06599273766209368,-0.13369788404619978,1.8482125151633138e-08
3,25,2279,confidence,0.08037836576169712,0.03887411476508585,0.04686536485097636,0.021799628942486084,-0.025065735908490275,-0.041504250996611265,-0.13051205935163798,7.960616304604321e-07
3,26,8641,uncertainty,0.006769711336643576,0.023585615330591714,0.004522096608427543,0.015769944341372914,0.01124784773294537,0.01681590399394814,0.11233517639733911,1.0295395248982224e-06
3,27,6613,confidence,0.11917472400253626,0.07639410013612878,0.07153134635149024,0.04591836734693878,-0.025612979004551457,-0.04278062386640748,-0.10893720640054783,5.118946855603667e-05
3,28,14521,confidence,2.284295411320654,2.215823041043609,0.9603288797533401,0.9661410018552876,0.005812122101947481,-0.06847237027704534,-0.10683935495568925,1.9635591251134752e-11
3,29,1200,uncertainty,0.004894375825589877,0.01921023243212302,0.003083247687564234,0.012059369202226345,0.008976121514662112,0.014315856606533141,0.10385142058972922,5.211676476674369e-06
3,30,909,uncertainty,0.10648078496997672,0.14630879210187242,0.06639260020554985,0.09090909090909091,0.02451649070354106,0.0398280071318957,0.09196146216397753,0.0002668781071141795
3,31,10972,confidence,0.05167016512565965,0.02625050925146892,0.026104830421377186,0.013914656771799629,-0.012190173649577557,-0.025419655874190733,-0.09154994993134202,0.0013797579757792815
3,32,1710,uncertainty,0.07892239605902646,0.11362465292712974,0.04645426515930113,0.06725417439703155,0.020799909237730417,0.034702256868103284,0.08820088087700594,0.00033301268369829296
